date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
2024-08-01,AAPL,223.32558576007955,223.43507433375405,216.00980804268707,217.34356689453125,62501000.0,3.0,0.0,220.20150970800722,215.97863555566465,100.0,66.66666666666667,100.0,217.34356689453125,217.34356689453125,18.59000015258789,0.0
2024-08-01,GOOGL,169.63438196406787,173.42064433790932,168.2693407012315,170.1425323486328,24531400.0,3.0,0.0,220.20150970800722,215.97863555566465,100.0,66.66666666666667,100.0,170.1425323486328,170.1425323486328,18.59000015258789,0.0
2024-08-01,MSFT,417.5883635069554,424.2075968335808,409.946938018654,413.9363403320313,30296400.0,3.0,0.0,220.20150970800722,215.97863555566465,100.0,66.66666666666667,100.0,413.9363403320313,413.9363403320313,18.59000015258789,0.0
2024-08-02,AAPL,218.12987665236412,224.54986481713928,216.69659243938972,218.83657836914065,105568600.0,4.0,0.033497052314913844,220.20150970800722,215.97863555566465,100.0,66.66666666666667,100.0,218.09007263183594,218.09007263183594,23.389999389648438,0.0
2024-08-02,GOOGL,165.83816733480066,167.90067445744558,164.0745632707895,166.057373046875,29130100.0,4.0,-0.09165421510351734,173.8772403867544,162.3226650087534,0.0,-66.66666666666667,100.0,168.0999526977539,168.0999526977539,23.389999389648438,0.0
2024-08-02,MSFT,409.35149283755305,411.8424047843173,401.2635094994672,405.3819274902344,29437900.0,4.0,-0.19192592914293982,421.75690057014054,397.5613672521251,0.0,-66.66666666666706,100.0,409.6591339111328,409.6591339111328,23.389999389648438,0.0
2024-08-05,AAPL,198.1632471674405,212.506173331003,195.0876345333798,208.29586791992188,119548600.0,0.0,-0.2841849069351099,226.23283575248954,203.41783970323965,12.043139685929034,-100.0000000000003,90.49984275254677,214.8253377278646,214.8253377278646,38.56999969482422,0.0
2024-08-05,GOOGL,154.93772354006205,163.83542602504582,154.36977732002595,158.67416381835938,53630700.0,0.0,-0.3457385385861187,176.58339136019194,153.3326547823862,0.0,-99.99999999999977,100.0,164.95802307128906,164.95802307128906,38.56999969482422,0.0
2024-08-05,MSFT,386.2089818321841,397.9886631292716,382.6462699870737,392.1434631347656,40709200.0,0.0,-0.6550757160150624,425.7806075578175,381.8605464135366,0.0,-100.00000000000001,100.0,403.82057698567706,403.82057698567706,38.56999969482422,0.0
2024-08-06,AAPL,204.34434168651265,209.01251239840332,200.13403637997632,206.26535034179688,69660500.0,1.0,-0.49501930293968144,225.3355342199566,200.0351475427387,10.24704760116775,-67.41112877049427,90.49984275254678,212.68534088134766,212.68534088134766,27.709999084472656,0.0
2024-08-06,GOOGL,158.75388411013478,159.98940589570805,155.844444295993,157.71763610839844,49004600.0,1.0,-0.4873629647332507,175.08621188339248,151.20964077774033,0.0,-74.13234956914611,100.0,163.1479263305664,163.1479263305664,27.709999084472656,0.0
2024-08-06,MSFT,396.9565662320286,402.5834388839359,395.4679791086585,396.5695190429688,24946500.0,1.0,-0.6898700130886937,421.3487829110577,382.6668420889423,17.551969651989936,-37.30231025058689,70.07208822247037,402.0078125,402.0078125,27.709999084472656,0.0
2024-08-07,AAPL,205.9369016050796,212.6455332580988,205.4292810556757,208.84332275390625,63516400.0,2.0,-0.49657870248489644,223.39863688010536,200.4352376316134,24.948012528751207,-28.824957270528543,62.62937813081793,211.91693725585938,211.91693725585938,27.850000381469727,0.0
2024-08-07,GOOGL,160.66692482795222,162.3906649427379,157.89697844100593,158.3652801513672,25138600.0,2.0,-0.5282880953828624,173.38027371554685,151.0025204739063,5.325321313125784,-44.41547146985438,68.52658914275098,162.19139709472657,162.19139709472657,27.850000381469727,0.0
2024-08-07,MSFT,405.5308052427508,406.9598208869954,394.44578082628846,395.3984680175781,20650900.0,2.0,-0.7408520287820579,418.44830830872627,382.923578898305,16.74741452040911,-28.723868987289954,48.218489606585294,400.6859436035156,400.6859436035156,27.850000381469727,0.0
2024-08-08,AAPL,212.1179963940502,213.2029189157903,207.85792055043288,212.3170623779297,47161100.0,3.0,-0.33964294410228035,222.25836440395184,201.70888514845703,38.898548131423425,-5.769930077327749,58.93883099454331,211.98362477620444,211.98362477620444,23.790000915527344,0.0
2024-08-08,GOOGL,159.92959903655023,163.09810823419537,159.6306959832372,161.44410705566406,25578800.0,3.0,-0.41130714797600376,172.09306753185646,152.04062997790916,24.973871410289348,-16.9848246156882,60.81377379022875,162.0668487548828,162.0668487548828,23.790000915527344,0.0
2024-08-08,MSFT,399.3780007807365,402.7719624373224,396.8970222599762,399.6260986328125,20203000.0,3.0,-0.576797618558885,416.419995013662,384.59861053646824,28.9161479277044,-20.220980865939516,48.218489606585294,400.5093027750651,400.5093027750651,23.790000915527344,0.0
2024-08-09,AAPL,211.1127008665185,215.77090862412464,210.9833011439981,215.23342895507807,42201600.0,4.0,-0.10103196151658267,222.14376904867598,202.7519959834111,47.39139977232489,28.116131886939883,43.42634402447485,212.44788251604353,212.44788251604353,20.3700008392334,0.0
2024-08-09,GOOGL,159.43140161323996,163.1977319936456,158.4848398346875,163.0781707763672,28602300.0,4.0,-0.255175664181877,171.39583894415594,153.0268077146052,32.648397610627896,-13.410348114855129,63.6047189582585,162.21132332938058,162.21132332938058,20.3700008392334,0.0
2024-08-09,MSFT,400.9559063701233,404.9453089972664,399.1993844500031,402.9307556152344,19276700.0,4.0,-0.3119462588049373,415.49452012608117,386.21592909266883,36.42984260525798,7.14541713420056,38.74382479191249,400.855224609375,400.855224609375,20.3700008392334,0.0
2024-08-12,AAPL,215.31315848368172,218.7410960979999,214.8448035806853,216.76803588867188,38028100.0,0.0,0.13357409916213214,222.4700980274755,203.50570534776864,51.09190526340682,57.82733223720876,28.42856701170276,212.98790168762207,212.98790168762207,20.709999084472656,0.0
2024-08-12,GOOGL,163.75571936475353,164.30371841151174,161.25478575040617,161.70315551757812,15895300.0,0.0,-0.21177728807572294,170.6586003959432,153.63700430986734,29.9789734887254,2.697068444202815,52.74244966352127,162.14780235290527,162.14780235290527,20.709999084472656,0.0
