date,open,high,low,close,volume,tic,day
2024-08-01,223.32558576007955,223.43507433375405,216.00980804268707,217.34356689453125,62501000,AAPL,3
2024-08-01,169.63438196406787,173.42064433790932,168.2693407012315,170.1425323486328,24531400,GOOGL,3
2024-08-01,417.58836350695543,424.20759683358074,409.94693801865395,413.93634033203125,30296400,MSFT,3
2024-08-02,218.12987665236415,224.54986481713928,216.69659243938975,218.83657836914062,105568600,AAPL,4
2024-08-02,165.83816733480066,167.90067445744558,164.0745632707895,166.057373046875,29130100,GOOGL,4
2024-08-02,409.35149283755305,411.84240478431724,401.2635094994672,405.3819274902344,29437900,MSFT,4
2024-08-05,198.16324716744046,212.506173331003,195.0876345333798,208.29586791992188,119548600,AAPL,0
2024-08-05,154.93772354006205,163.83542602504582,154.36977732002595,158.67416381835938,53630700,GOOGL,0
2024-08-05,386.2089818321841,397.98866312927163,382.64626998707365,392.1434631347656,40709200,MSFT,0
2024-08-06,204.34434168651262,209.01251239840335,200.13403637997632,206.26535034179688,69660500,AAPL,1
2024-08-06,158.75388411013478,159.98940589570805,155.84444429599301,157.71763610839844,49004600,GOOGL,1
2024-08-06,396.9565662320286,402.5834388839359,395.4679791086585,396.56951904296875,24946500,MSFT,1
2024-08-07,205.9369016050796,212.64553325809877,205.4292810556757,208.84332275390625,63516400,AAPL,2
2024-08-07,160.66692482795222,162.3906649427379,157.89697844100593,158.3652801513672,25138600,GOOGL,2
2024-08-07,405.53080524275083,406.95982088699543,394.44578082628846,395.3984680175781,20650900,MSFT,2
2024-08-08,212.1179963940502,213.2029189157903,207.85792055043288,212.3170623779297,47161100,AAPL,3
2024-08-08,159.92959903655023,163.09810823419537,159.6306959832372,161.44410705566406,25578800,GOOGL,3
2024-08-08,399.3780007807365,402.77196243732243,396.8970222599762,399.6260986328125,20203000,MSFT,3
2024-08-09,211.11270086651854,215.77090862412464,210.98330114399806,215.23342895507812,42201600,AAPL,4
2024-08-09,159.43140161323996,163.1977319936456,158.48483983468753,163.0781707763672,28602300,GOOGL,4
2024-08-09,400.9559063701233,404.9453089972664,399.1993844500031,402.9307556152344,19276700,MSFT,4
2024-08-12,215.31315848368175,218.7410960979999,214.8448035806853,216.76803588867188,38028100,AAPL,0
2024-08-12,163.75571936475353,164.30371841151174,161.25478575040617,161.70315551757812,15895300,GOOGL,0
2024-08-12,403.9628500529108,405.64992758545134,401.1642989727411,403.7147521972656,16762900,MSFT,0
2024-08-13,218.2428407360094,221.11275746457662,218.2428407360094,220.49493408203125,44155300,AAPL,1
2024-08-13,162.81910303734423,164.13432193027123,162.38069167183113,163.56639099121094,18551700,GOOGL,1
2024-08-13,406.47360190831984,411.7928357179709,406.45376498247094,410.8599853515625,19414300,MSFT,1
2024-08-14,219.7973936824548,222.24876826808693,218.93043078284688,220.943359375,41960600,AAPL,2
2024-08-14,161.8127429859203,162.62978510037354,157.1397151588883,159.7900848388672,40591100,GOOGL,2
2024-08-14,411.64393908583247,414.54173528870035,409.3118435327495,413.6882629394531,18267000,MSFT,2
2024-08-15,223.81327127421198,224.56064415441705,221.97970491871703,223.93284606933594,46414000,AAPL,3
2024-08-15,159.91965599708712,161.0555333193891,159.0328747121638,160.71676635742188,31524300,GOOGL,3
2024-08-15,417.35676799168647,418.6591414148161,415.22923848625584,418.5796203613281,20752100,MSFT,3
2024-08-16,223.1356500786779,226.03546056539557,222.86659157853387,225.25819396972656,44340200,AAPL,4
2024-08-16,160.8861402886848,164.4631555242534,160.5473733468258,162.37075805664062,24208600,GOOGL,4
2024-08-16,418.15215435686315,418.8878379189571,414.87134183677813,416.0345458984375,22775600,MSFT,4
2024-08-19,224.92933693390268,225.19839542072495,222.2587166767679,225.09873962402344,40687800,AAPL,0
2024-08-19,164.68236373765842,166.0872689752546,163.66604769305533,166.0673370361328,22416200,GOOGL,0
2024-08-19,416.52167114516885,419.2954420190991,414.03622098500824,419.07672119140625,15234000,MSFT,0
2024-08-20,224.9791698204466,226.3742597731608,224.66028342820331,225.71656799316406,30299000,AAPL,1
2024-08-20,166.2964836667436,168.0301973015893,166.21678632585224,166.57546997070312,18341500,GOOGL,1
2024-08-20,419.24576369099765,423.3815262412174,419.18611531171354,422.32769775390625,16387600,MSFT,1
2024-08-21,225.7265541171402,227.18143154067607,224.26170199000447,225.60696411132812,34765500,AAPL,2
2024-08-21,164.5528089649255,166.2466739015297,164.07454890935912,165.2502899169922,22902000,GOOGL,2
2024-08-21,421.6118605911061,423.91836557959886,419.26561024554667,421.6715393066406,16067300,MSFT,2
2024-08-22,226.9920904114928,227.5401669123529,223.11571691317775,223.74351501464844,43695300,AAPL,3
2024-08-22,166.65518277106005,166.98399131629145,162.71946900223335,163.20770263671875,22493300,GOOGL,3
2024-08-22,421.8902239006129,424.30610443723026,412.1969685866766,413.1315002441406,19361900,MSFT,3
2024-08-23,224.86956599566977,227.42059644239848,223.5442228703079,226.04542541503906,38677300,AAPL,4
2024-08-23,164.12439379448475,165.57910609860116,163.23761253403663,165.02113342285156,13955700,GOOGL,4
2024-08-23,414.5532154876874,416.8199448280934,409.69166039420327,414.36431884765625,18493800,MSFT,4
2024-08-26,225.9657045588355,226.48388737170686,223.1057623977585,226.3842315673828,30602200,AAPL,0
2024-08-26,165.77837928622512,166.9441467734434,163.8653237787171,165.55917358398438,14190400,GOOGL,0
2024-08-26,413.94677020088477,414.8514777475828,408.94604542911463,411.0835266113281,13152800,MSFT,0
2024-08-27,225.208374045966,228.0483972344343,224.10226151212836,227.23126220703125,35934600,AAPL,1
2024-08-27,165.2403122158638,165.83814867308575,163.8653126900336,164.08450317382812,11821900,GOOGL,1
2024-08-27,410.4571806188663,411.9484507655821,407.86238512676584,411.4314880371094,13492900,MSFT,1
2024-08-28,227.12163896438045,229.05484595642545,224.88947977262964,225.6966552734375,38052200,AAPL,2
2024-08-28,164.44320708392877,165.0011948895807,160.9459047509701,162.26113891601562,16407400,GOOGL,2
2024-08-28,412.46541647118636,412.5847132206145,404.9394663484376,408.2103271484375,14882700,MSFT,2
2024-08-29,229.294003797999,232.10411789712717,228.07827604001008,228.98507690429688,51906300,AAPL,3
2024-08-29,163.71585770644296,165.36985884682494,159.67054097302747,161.19500732421875,19699800,GOOGL,3
2024-08-29,412.52511339470357,419.5937196899045,408.21037518945246,410.7156982421875,17045200,MSFT,3
2024-08-30,229.38367949051207,229.5929353752877,226.68316554604098,228.19784545898438,52990800,AAPL,4
2024-08-30,162.03196874119254,163.06821666334946,161.10533887588517,162.7892303466797,22123800,GOOGL,4
2024-08-30,413.18123450252676,415.0602190186727,409.7314285183125,414.7122802734375,24308300,MSFT,4
2024-09-03,227.7494219919808,228.19784265919515,220.39526831044307,221.9896697998047,50190600,AAPL,1
2024-09-03,161.1352199073359,161.26475469105404,155.91416233200027,156.79098510742188,38945300,GOOGL,1
2024-09-03,415.47780496274754,417.43634095322227,404.66112073149435,407.0570983886719,20313600,MSFT,1
2024-09-04,220.88356101217042,221.00313580397116,216.71819503548093,220.07640075683594,43840200,AAPL,2
2024-09-04,156.09352467815137,158.42505964289654,155.3960589028362,155.88427734375,19353800,GOOGL,2
2024-09-04,403.5476443909062,408.8466109265116,402.01659855552833,406.5202331542969,15135800,MSFT,2
2024-09-05,220.85367082984084,224.6901757794695,220.744055533832,221.60104370117188,36615400,AAPL,3
2024-09-05,155.73482906151818,158.87343271753585,155.41597886981896,156.6714324951172,18688700,GOOGL,3
2024-09-05,405.24767603841406,410.69579375461194,403.7663574401279,406.0132141113281,14195500,MSFT,3
2024-09-06,223.16553454066073,224.4510243839852,219.00018373655976,220.0465087890625,48423000,AAPL,4
2024-09-06,156.73120219936595,157.25928448946016,150.00561037278717,150.374267578125,37912100,GOOGL,4
2024-09-06,406.6793340354345,408.2600768498661,398.46739620074226,399.3621826171875,19609500,MSFT,4
2024-09-09,220.04651885251477,220.49493955114087,215.95091475509392,220.13619995117188,67180000,AAPL,0
2024-09-09,152.16015223667844,153.04811005909767,146.8822936520537,148.36888122558594,39260500,GOOGL,0
2024-09-09,404.8698768958274,406.27167441765806,399.8095040440946,403.3587341308594,15295100,MSFT,0
2024-09-10,218.15315521125123,220.70418549359823,215.97082401031443,219.3389892578125,51591000,AAPL,1
2024-09-10,150.10488755816476,150.92301391041104,147.9997269680091,148.31900024414062,31118800,GOOGL,1
2024-09-10,405.8243177579556,413.9069762623546,405.327227721672,411.7893981933594,19594300,MSFT,1
2024-09-11,220.6842723421212,222.3085524071335,217.126770108234,221.88006591796875,44587100,AAPL,2
2024-09-11,149.57610185215293,151.15247937146228,147.18161321895167,150.81326293945312,29607700,GOOGL,2
2024-09-11,413.08181573237965,421.52239474938517,407.19625641616165,420.57794189453125,19266900,MSFT,2
2024-09-12,221.72061131734026,222.7669363444001,219.05000630879996,221.9896697998047,37498200,AAPL,3
2024-09-12,153.4472166512295,154.46488123819847,152.29984538660895,154.33517456054688,29695000,GOOGL,3
2024-09-12,420.84636566939764,424.8827343519594,417.30708702498356,424.514892578125,17418800,MSFT,3
2024-09-13,222.7968456308755,223.25522582753553,221.13269713278441,221.7206268310547,36766600,AAPL,4
2024-09-13,155.07347350460154,158.0167190902818,154.8539921377882,157.0988311767578,29591200,GOOGL,4
2024-09-13,423.35167762504557,429.3167579290349,422.98383586069434,428.083984375,15874600,MSFT,4
2024-09-16,215.7815017768951,216.45912779468063,213.1706839207783,215.56228637695312,59357400,AAPL,0
2024-09-16,156.949153850456,157.88700007819574,156.2407910010188,157.6974334716797,18379800,GOOGL,0
2024-09-16,428.09393683099876,431.0068771042965,425.72778345078893,428.8296203613281,13834700,MSFT,0
2024-09-17,214.99425879157621,216.1402244248995,213.74863736172932,216.03060913085938,45519300,AAPL,1
2024-09-17,158.65524442097214,160.18173369132347,158.01671306098063,158.95455932617188,20715600,GOOGL,1
2024-09-17,437.6679140298658,439.27848092894993,429.75421863095636,432.6174621582031,18874200,MSFT,1
2024-09-18,216.7879762232403,221.92990559819444,216.77800151948543,219.91697692871094,59894900,AAPL,2
2024-09-18,159.4933240269204,160.1318554271487,158.23621961441162,159.4434356689453,23677300,GOOGL,2
2024-09-18,432.46835149823806,433.4923558065776,427.9050683956392,428.302734375,18898000,MSFT,2
2024-09-19,224.20191472936153,229.01499812075548,223.84317512238368,228.0683135986328,66781300,AAPL,3
2024-09-19,163.3344876968325,163.41429079540828,160.96991366518583,161.76808166503906,26587700,GOOGL,3
2024-09-19,438.66206659768085,438.93048428402824,434.3572500672092,436.1368408203125,21706600,MSFT,3
2024-09-20,229.1644542640561,232.27352055331795,226.82267984404155,227.40065002441406,318679900,AAPL,4
2024-09-20,163.12496229374892,163.35443045510996,161.68826294232812,163.21475219726562,40896400,GOOGL,4
2024-09-20,434.6754186759471,436.6836515284863,431.6928784161533,432.73675537109375,55167100,MSFT,4
2024-09-23,226.54367501316779,228.64628476177805,225.01903547850176,225.67672729492188,54146000,AAPL,0
2024-09-23,163.97300985155823,165.1103942398001,161.29914948564644,161.47874450683594,24150900,GOOGL,0
2024-09-23,431.75253779309,433.9198431554934,427.88519293448667,430.9870300292969,15128900,MSFT,0
2024-09-24,227.8490624720206,228.54662262661762,224.93929267987525,226.57354736328125,43556100,AAPL,1
2024-09-24,162.65603264196153,162.84559924653018,160.32140390143587,161.917724609375,23332100,GOOGL,1
2024-09-24,430.47996802683457,430.82793711748263,423.62013164821116,426.6722717285156,17015800,MSFT,1
2024-09-25,224.1420985437932,226.49383244586693,223.2352976856936,225.57705688476562,42308700,AAPL,2
2024-09-25,161.09960948590057,162.43653204188453,160.93000127122684,161.11956787109375,18869200,GOOGL,2
2024-09-25,427.3284243659067,430.599285430914,426.0757780554542,429.59515380859375,13396400,MSFT,2
2024-09-26,226.50380712846774,227.69960067739044,224.62042810744603,226.72303771972656,36636700,AAPL,3
2024-09-26,163.26463623457852,163.70362938299246,161.90775524120266,162.35671997070312,20319300,GOOGL,3
2024-09-26,432.5578041483432,432.766573468399,426.6324994108163,428.7998046875,14492000,MSFT,3
2024-09-27,227.6597471643239,228.71603171782343,226.50380681299467,226.99208068847656,34026000,AAPL,4
2024-09-27,162.4365443712631,165.31991468714682,162.25696456225583,163.5739288330078,21101300,GOOGL,4
2024-09-27,429.0085608111411,429.3366572153901,424.982143776937,425.5289306640625,14896100,MSFT,4
2024-09-30,229.23421467656505,232.18385314941406,228.84558136748996,232.18385314941406,54541900,AAPL,0
2024-09-30,162.9453785886578,165.76887364583845,162.88550343062403,165.46957397460938,20413900,GOOGL,0
2024-09-30,425.71782167728367,427.91498138591425,422.89435403602215,427.795654296875,16807300,MSFT,0
2024-10-01,228.71603627902877,228.84557057238277,222.9562838134916,225.41763305664062,63285000,AAPL,1
2024-10-01,167.30535540779766,168.7719847422779,164.2024885113937,166.60696411132812,28338100,GOOGL,1
2024-10-01,425.95645456288486,425.9862787507864,416.3725443176016,418.2416076660156,19092900,MSFT,1
2024-10-02,225.09874435066007,226.57355589970402,222.2388023482828,225.98562622070312,32880600,AAPL,2
2024-10-02,166.03826626655388,167.13574919120185,164.3521403294987,165.47955322265625,17760200,GOOGL,2
2024-10-02,420.12062555956777,420.3592494217051,414.2847930567838,414.7023620605469,16582300,MSFT,2
2024-10-03,224.35137431302277,226.01552277761738,222.53775735368686,224.8795166015625,34044200,AAPL,3
2024-10-03,164.0328822574666,166.25776285148348,163.54400073216186,165.47955322265625,15073100,GOOGL,3
2024-10-03,415.19943635003835,417.1082451347957,411.8788784861643,414.11578369140625,13686400,MSFT,3
2024-10-04,227.10169192907478,227.20134772512517,223.3449086623416,226.00555419921875,37245100,AAPL,4
2024-10-04,167.67450983826666,167.84411807380985,165.10042588796134,166.6768035888672,19047400,GOOGL,4
2024-10-04,415.8058857128688,417.30710741019845,412.554927626964,413.6385803222656,19169700,MSFT,4
2024-10-07,223.7136221153256,224.8994562199718,220.55472780586587,220.91346740722656,39505400,AAPL,0
2024-10-07,167.3352883566198,168.09353960289477,162.37668722767793,162.6061553955078,22463100,GOOGL,0
2024-10-07,413.5789505765619,414.68247600169315,406.61968938897553,407.15655517578125,20919800,MSFT,0
2024-10-08,223.51433484676548,225.18844291794565,222.46800969960725,224.97918701171875,31855700,AAPL,1
2024-10-08,163.5639517960843,164.35213297119705,162.49639888774195,164.00294494628906,23072700,GOOGL,1
2024-10-08,408.50859351504334,413.24090045920747,405.79450128292336,412.2964172363281,19229300,MSFT,1
2024-10-09,224.44104641791938,228.94521774486736,224.04245364435144,228.73594665527344,33591100,AAPL,2
2024-10-09,163.07507293573457,164.46188392429227,159.37359151374716,161.4887237548828,31181800,GOOGL,2
2024-10-09,413.4397013585542,417.93341460570645,411.88878290651843,415.0303955078125,14974300,MSFT,2
2024-10-10,226.98212047614993,228.6960967971132,226.3742566041183,228.23770141601562,28183500,AAPL,3
2024-10-10,160.50099024469034,162.69595604624766,160.0320671165202,161.70822143554688,14144100,GOOGL,3
2024-10-10,412.81339505205864,414.9210519137125,410.74548354781774,413.4198303222656,13848400,MSFT,3
2024-10-11,228.4968150773993,228.60643037956845,226.54367384020586,226.75294494628906,31759200,AAPL,4
2024-10-11,161.75810039177787,163.52402928799188,160.87014254138842,162.8655548095703,15344300,GOOGL,4
2024-10-11,413.7181190735733,414.702347658303,410.84492403738636,413.8970642089844,14144900,MSFT,4
2024-10-14,227.89890830734765,230.91829362955485,227.79926770980506,230.48980712890625,39882100,AAPL,0
2024-10-14,163.26463978878337,165.84869515872447,163.02518482340258,164.5816192626953,19016100,GOOGL,0
2024-10-14,415.3385704638852,421.5720985232806,415.0900254622179,416.70062255859375,16653100,MSFT,0
2024-10-15,232.79170373632726,236.65811760908664,231.5560417756155,233.03086853027344,64751400,AAPL,1
2024-10-15,165.40970450318616,167.29536861569628,164.25237687914083,165.08047485351562,20247200,GOOGL,1
2024-10-15,419.7229298265709,420.02120204810905,412.84322081195853,416.3029479980469,18900200,MSFT,1
2024-10-16,230.78874694170784,231.3069145139278,229.0349022193022,230.96810913085938,34082200,AAPL,2
